id,email,password_hash,country,role,sailingExp,budgetMin,budgetMax,has_skipper_licence,createdAt,updatedAt
da5c713d-2039-478b-93a3-4951c6f1ee7a,brianhill@example.net,d74edd1515c036e9b9c28e7c9bd371dc84882c8cd1da3bf3d2490764c6fc5106,Indonesia,lessee,intermediate,187000,231000,False,2025-01-22 13:43:05.855180,2025-01-22 13:43:05.855180
f6226246-d6e4-4152-9633-d6aaa027f8c0,david71@example.com,f1c862f3108331bcc57c759a9c0d3b2e217bb879bfa7cd32479064eb2203e0b0,UAE,lessee,pro,187000,250000,False,2025-09-28 15:49:07.446514,2025-09-28 15:49:07.446514
82412770-de4e-47a7-a11b-858510e700f9,wheelersandra@example.net,2c99d02d79eddd46250f26cad901e1714fc549f811e83243479bd2dbd8595527,Indonesia,lessee,none,230000,291000,False,2025-06-11 01:04:58.769524,2025-06-11 01:04:58.769524
f9530423-7471-4772-a464-c90a14e50227,grayjohn@example.com,3c5f5e28246f0d6d38b794253a363d71f4e4e1ff4239d9a62e98c3ecf5e22489,Indonesia,lessee,beginner,254000,309000,False,2025-01-14 23:05:22.865321,2025-01-14 23:05:22.865321
5797665e-a34d-42a2-9489-6fc15529a5af,yharper@example.net,0c77c9b4b558478e217cb0a2c12ed0bde2e8c1c0929b4f3dcf0185f5eac4faf0,Australia,lessee,intermediate,314000,440000,False,2025-06-24 22:40:35.512979,2025-06-24 22:40:35.512979
e9e2062c-6efa-4401-9482-52ad4c2f2a0b,grobles@example.org,c851588e63367c06aab5826b2ce3855acf3c7a9a391612db1d75d34c9e00f1b5,France,lessee,intermediate,177000,247000,False,2025-06-25 00:50:11.181718,2025-06-25 00:50:11.181718
a360f92d-d2dd-4ffb-91ba-7d361b3b1ad7,michaelsmith@example.com,8912bf81b350a27e0bee779b72ea172ae42b948f3141eb94b1ecd97bc533d008,USA,lessee,intermediate,198000,220000,False,2025-08-15 10:04:40.624211,2025-08-15 10:04:40.624211
1842e6ac-a5e5-40aa-9cde-683ba240578d,cdavis@example.org,315117e17f7b302f02ca2e7b35a5f5f383742e05d63ed6bb7a799d013f64c156,Norway,lessee,beginner,347000,391000,True,2025-09-14 23:15:21.074922,2025-09-14 23:15:21.074922
623f521b-24f9-4de9-9d3e-b2c14fbc93c6,kristin24@example.com,591ad0482d7f3212ccd85c7813614f46895bc91d13ba68247de4a9183822b287,Spain,lessee,none,211000,280000,False,2025-05-15 16:43:44.770735,2025-05-15 16:43:44.770735
2bea8ad0-932d-4ad8-a484-85ca1ce3d0ca,hgutierrez@example.net,ae5e071d21d96c4cb4c27673d3e271af4c3107544f3e03c493c7793cf9603eb3,Spain,lessee,beginner,199000,206000,True,2025-07-27 14:04:14.506913,2025-07-27 14:04:14.506913
524aa3ad-fe1f-45bb-8e63-c87b7934bb10,wbartlett@example.com,3f9231e67830457f7bebf8b7d7800b1a33bc5a53a583ef1c85a4cf5681e29b04,Australia,lessee,intermediate,152000,165000,False,2025-04-05 14:22:59.939948,2025-04-05 14:22:59.939948
4676ddd4-2ed7-447a-96ba-5fba9dd54af4,yhansen@example.org,074e8e6d61575dc535f3406fdfe4aefa60fcb8b435d8da4a8510eddbe8fdf6e7,Norway,lessee,none,176000,206000,False,2025-09-28 04:21:24.583190,2025-09-28 04:21:24.583190
de36cd53-ac2e-4bae-9a6e-cdde708a3b72,evanwilson@example.net,ffa234dbd9e6c9eb5c827122aaa29c7aa18ea2db1a1d7880474ad312ce04370f,Australia,lessee,intermediate,332000,385000,True,2025-03-30 17:56:43.634664,2025-03-30 17:56:43.634664
674f550e-82c0-48b2-ac98-d4be7cb11757,michael11@example.com,6bf1ea8f3db0fc1c5d0d0ed8695b9b58eb6d813dca8d61f1c509310d2dcb60af,Spain,lessee,none,64000,89000,True,2025-10-11 01:18:26.613820,2025-10-11 01:18:26.613820
7ebc43c9-6376-4658-a54b-5dd32324c6ef,juanmartin@example.net,a95804ba676a52a6db178df7b4b62b32a932302e8a1f1fe307fdd385c178ec4e,Australia,lessee,beginner,252000,315000,False,2025-02-22 17:24:57.266925,2025-02-22 17:24:57.266925
d686dceb-88ec-456a-9f6b-9e6fb8b22cb3,jennifer26@example.net,b625fbb990ada3cbd1f16db088d2e4f99d30473c17c945cb4f7565f86a11aaa7,Norway,lessee,pro,338000,465000,True,2025-06-09 07:16:30.192647,2025-06-09 07:16:30.192647
b452987d-8a01-4940-a5ad-eb78269e5e2d,robert41@example.org,6670f2de6ef1091f974ef8c980f258d6d28e4b802df0634fac4c441985d2070e,Italy,lessee,beginner,64000,82000,True,2025-08-07 07:41:19.684321,2025-08-07 07:41:19.684321
fe44b6dd-cfc5-415b-8936-4c1560df3816,haleyvincent@example.com,7010acb34bdf6c69790d43ec732d168a54f31ec97add9feb584dd50cdcd17a65,France,lessee,pro,231000,272000,False,2025-05-11 03:30:21.206728,2025-05-11 03:30:21.206728
c1894c5f-3bfe-40ce-b502-6bb3967c2af6,joshua61@example.com,85a5e5fd98b72849c39b5c5623948746b107aa3d1b4b5f87aa50431677fe0874,USA,lessee,none,288000,335000,False,2025-01-23 01:46:12.579065,2025-01-23 01:46:12.579065
27183d61-f175-4911-8a79-c11beb7de345,pwallace@example.org,914255e0f4ba96b6a5d857399003ca771cbb926afa64908dd83636dbed169a24,Indonesia,lessee,intermediate,324000,439000,False,2025-05-13 13:54:47.328519,2025-05-13 13:54:47.328519
4e5332e6-7455-47e4-82aa-7264782d366e,ehernandez@example.com,d23e0006c5b9d5a26328e11e181ed0feb6ee7454a78193a12cb77380b5059cc4,Australia,lessee,none,150000,171000,False,2025-10-09 12:31:44.147789,2025-10-09 12:31:44.147789
834677b4-7087-4b8e-adda-ae405f99868c,danielgraham@example.org,24fef1321904e4f1bf5541ac0673912dd3da17d1ec3545f96f6adc21c3af326e,Norway,lessee,none,262000,282000,False,2025-10-16 16:28:16.120172,2025-10-16 16:28:16.120172
a13111af-939b-4942-a14b-556241eaefa0,warrenmaurice@example.net,c57072b0791580e624b9733720b45a59fdda070a383dfe769dc4db5e6e7651d7,Italy,lessee,intermediate,102000,140000,True,2025-02-01 22:27:11.582329,2025-02-01 22:27:11.582329
1beb5580-1774-4c61-9311-e0d1c7bc2fe9,matthewsmith@example.com,656a36bf9a2c5952434ecca69fcbbaa1d65296e50ddcc78abaa9b976415ae885,France,lessee,beginner,109000,113000,True,2025-06-26 18:59:53.670300,2025-06-26 18:59:53.670300
20df04ac-59b5-4ab5-b271-879bd0a33854,benjamin37@example.net,e661a53a896e723b8b8af1e68e6ee0cf7fd2e3dc8941068a988a9b1b979eecae,USA,lessee,pro,322000,408000,False,2025-03-03 15:17:55.728462,2025-03-03 15:17:55.728462
1d1b6969-81b1-4af3-b8ed-2194456d1a0d,amyroberts@example.org,5c26fca9d8df9e537ee1bb00c5261933faf19a206b0eaacdeb1df775440d1b7b,Indonesia,lessee,beginner,185000,251000,False,2025-03-30 15:21:30.731043,2025-03-30 15:21:30.731043
e2c270ca-ceeb-41ef-8f08-58d4401c8bd0,meltonmargaret@example.net,3ee333c8cfbf07fc15a68b4fc9710051658d344c5055661634f819d208ce98e7,USA,lessee,beginner,25000,32000,True,2025-03-25 05:04:59.704674,2025-03-25 05:04:59.704674
c26b7db7-57c7-4eb9-a5fb-1f7f0d5bc281,gillrussell@example.net,cc364109141f5f497085b42e9bd252f283e89c7acd5431a83be874c7e7f3f62f,Italy,lessee,intermediate,348000,430000,True,2025-02-18 21:21:30.920622,2025-02-18 21:21:30.920622
ec6bd931-403a-47d6-8288-009360884e0a,foxgeorge@example.com,68ececb4012cfa358be4a027b7b0de28353ebc17a74278efd14f81049a58325e,Norway,lessee,pro,164000,168000,False,2025-10-19 03:21:28.693202,2025-10-19 03:21:28.693202
215ff99c-a5b6-4cba-a401-2d221571960f,qholmes@example.org,8b8aaf2a8f141c2dcc9f63dd11610d0a0ad5e2abcb634f4eb42cd82c31a873fb,Australia,lessee,none,281000,374000,False,2025-10-17 07:17:56.266798,2025-10-17 07:17:56.266798
79e5f0a2-99ef-43eb-afa2-f49b797c44ef,webbcraig@example.org,5633d6d7b8ce827bfbb209e5cfa595e4367285db388c1871dbc3099cc987ca31,Italy,lessee,pro,112000,144000,False,2025-03-04 06:18:48.063422,2025-03-04 06:18:48.063422
394a21f4-e487-44e0-9506-2614cc9bcf02,elliottmichael@example.com,ce745d1b179fc0c938a4837fe466a531b1265aa1220b19b32da4f101c4b4c345,UAE,lessee,beginner,29000,37000,False,2025-07-12 22:23:49.522742,2025-07-12 22:23:49.522742
60fc0dd3-a5eb-4749-9571-0aa11f46f2ec,tiffany46@example.org,c54d8bcd8372e75b626d8664cfeab2dab4b5b3120581c6024112cf3fa07c67e4,UAE,lessee,none,253000,330000,False,2025-02-25 14:50:32.837324,2025-02-25 14:50:32.837324
7e724dcd-3070-40c9-acdb-31a70ccd65bd,victorhernandez@example.net,275cd2eb46706a8cdd3f2441ed38c4f1badc2c0f5c390cb6022682eaf6e10e19,Norway,lessee,none,266000,307000,True,2025-08-26 02:03:37.627743,2025-08-26 02:03:37.627743
a98c0e77-3ad8-4c22-9d9f-d12067216167,sergio38@example.com,1e2301164b11c02a1f5665017300f97fbc47a4c4794694b29dd853f48c48fb35,Spain,lessee,beginner,332000,394000,True,2025-04-21 20:14:31.246947,2025-04-21 20:14:31.246947
fb1af50b-5397-4b89-b457-bf292c6ffc7c,johnsonvanessa@example.org,be0bb867ba453d33ff4bd47a0194eddb5180a174c5120ec55bba72abd4ffa07c,USA,lessee,intermediate,336000,499000,True,2025-04-10 14:33:31.683128,2025-04-10 14:33:31.683128
c56c4d2f-f797-4568-8dcb-5d1b8aeb6692,anna67@example.net,727a7c54b888d12f89b41aff4b614aec02a0c9c955d0896cb03571681298dcda,UAE,lessee,intermediate,226000,288000,True,2025-05-07 23:13:03.045569,2025-05-07 23:13:03.045569
ab80cba0-a85f-4a97-9d40-fd5e90cdf081,annettewalker@example.com,a1e1942c3ea30580385ff5be9489dc87626901021d0f81aacac59c8fb7e4afe5,UAE,lessee,intermediate,69000,75000,False,2025-10-28 01:54:39.046714,2025-10-28 01:54:39.046714
f528693f-87e3-470c-8c7e-20e8fda6191f,andrea80@example.com,570bf83c0ab5d92878a695582644c7b9b1da2e70756d1a65924b9d930dc4de0b,France,lessee,pro,309000,314000,False,2025-02-16 11:59:20.375934,2025-02-16 11:59:20.375934
fcf37ba2-1ab7-4e98-9d26-14803752d4d1,brendanwilson@example.org,e6be1288b1dd4cda9f02d1b17d205f972ae7a6073a4e512c12ee5348e4e555cf,UAE,lessee,pro,101000,121000,False,2025-03-30 02:49:41.236732,2025-03-30 02:49:41.236732
8e172dad-76cf-4746-b22a-d0cb0b4ee8c9,saundersheather@example.net,bb204dd48c0e7eeccec10fdfcb5064e04ed51d940e226b626153e43cbe9fd07a,Indonesia,lessee,none,230000,307000,False,2025-09-07 08:21:47.907151,2025-09-07 08:21:47.907151
269ef547-a61e-4844-9e4c-361fce66abdf,david04@example.org,dd388ecc4a003b820fb0b27c6a2a639570343899eb8f51a4d5050b04d1b42497,Italy,lessee,intermediate,83000,99000,True,2025-09-15 06:12:22.066083,2025-09-15 06:12:22.066083
f49ae8d7-7bff-4a4f-8f75-d20d68beb61a,xbernard@example.org,c586e26739985fb3675e7c5c8d7e85f61a488f5e4a6964f282ba057103260673,Spain,lessee,intermediate,72000,98000,True,2025-07-29 19:06:20.696359,2025-07-29 19:06:20.696359
b75110f8-2621-454b-9e6a-d2c9e35c7462,floresamy@example.net,e410d67a41c9beaae65b7c74709b4bd48d4fb140a93621fcb2180a209aed9498,Greece,lessee,none,99000,128000,False,2025-01-09 18:35:15.227658,2025-01-09 18:35:15.227658
5a0851e0-a882-4231-87e4-ffacbc95af0b,qjohnson@example.com,3afbb8f3b2bd1696b7836f6a95f93b469e89dab5584ff5fe987c60ab0192c665,USA,lessee,none,89000,96000,True,2025-03-06 12:19:21.879203,2025-03-06 12:19:21.879203
686a20b6-3b44-47d0-8b11-1f6d8dce4729,qedwards@example.net,03c65662b5977117e28f86acaeb16e0fb2cfc2223507bd68eccbefde80e9ab4c,Spain,lessee,intermediate,71000,82000,False,2025-03-28 08:03:25.379407,2025-03-28 08:03:25.379407
9061f8bd-a4c8-4db9-b960-e9c5def7986f,gregory89@example.com,273ed7cbeb476b28c58827c2cf61b24625cc720b936efc794397ab3b162a9461,Indonesia,lessee,beginner,98000,107000,False,2025-01-03 02:17:44.269141,2025-01-03 02:17:44.269141
391d373a-e4d3-469c-9fc0-f6cb48a9ce3e,joshua13@example.net,3145eac9be10d0e411d15f532ded41dda34855acaf9b77a66fe18e90caeb8e9b,Spain,lessee,intermediate,53000,55000,False,2025-06-08 08:55:03.158599,2025-06-08 08:55:03.158599
54c7b3bd-ca7b-4ad0-8173-0987c9ed2866,longjessica@example.net,f64c50c6f924945ee068afc72fb83ed38af26baf9bb54081f48de42169a411ce,Greece,lessee,pro,29000,40000,False,2025-02-27 13:42:28.289258,2025-02-27 13:42:28.289258
8973f3bf-1c3a-4c25-8919-ac2dd9a9dc44,sjohnson@example.org,682ae37cb61a24659ab39cd3167a01665547480273ae44eac7939fd9ed5016b9,Italy,lessee,intermediate,16000,23000,False,2025-02-20 14:57:42.138860,2025-02-20 14:57:42.138860
cab2d6bc-125d-4059-a9a3-25a65951efe5,hopkinscraig@example.org,4268379486d0cfe5d19b2957fdc8b824d0a27ab89e00fea3f9544210e9ad371b,Norway,lessee,none,311000,434000,True,2025-03-18 07:41:19.274820,2025-03-18 07:41:19.274820
c2d43985-9384-48cb-a22d-e755e11d0991,hwashington@example.net,5d032d94f8cc73ba3ce164e3f81368f9939a6b673109e858295d893af231db12,Spain,lessee,intermediate,48000,57000,True,2025-01-13 09:50:53.832146,2025-01-13 09:50:53.832146
cbd91dfb-461c-4612-83df-bc450c89b751,christopher62@example.com,a3c80462fe242d814eece4b4e87a50dc2289771bc89cb8d0eba85a0e7e587019,Italy,lessee,pro,185000,273000,True,2025-02-24 18:23:29.381176,2025-02-24 18:23:29.381176
9b854d9f-c4d3-440d-a679-274ef52c94f0,glenda93@example.net,2ed4eb7c341778d2d539654cec17c74cb3e18e53a00d2c267401b41f0c8389b3,Spain,lessee,pro,12000,15000,False,2025-06-18 20:04:13.088190,2025-06-18 20:04:13.088190
7edbcc51-4cb5-48e3-8f79-0f31a9eddbb3,cathynelson@example.org,9373d36028c4d6e3f6cbed69d918f11d300e5da6dcbe298aade0449cb0c1f20b,Indonesia,lessee,pro,140000,179000,False,2025-04-12 07:01:17.524218,2025-04-12 07:01:17.524218
b8de4481-50c8-47ce-958b-7c89a619015d,lorettarodriguez@example.org,f35e73f43ce7a319e229ab2f366f6862d2cd8992e04c0e9f596a4e4e3a88ecde,Norway,lessee,pro,246000,311000,False,2025-06-06 15:12:15.850702,2025-06-06 15:12:15.850702
e2ff60ea-7b48-49d1-8204-98433d6b5c3e,burtonbrandon@example.net,196a8c537bbcc180770d3959cb3b4e4322270e233e4a1cceadea80503f7931f8,UAE,lessee,pro,105000,115000,False,2025-01-09 01:16:46.969108,2025-01-09 01:16:46.969108
9564c53c-9dbf-45bb-bc6b-c875f8bf163f,laura38@example.net,48d47a13894c58b7b451deed6f9a983f36a7d1715b9a9faf414a3e24be62b244,France,lessee,beginner,123000,173000,True,2025-06-15 16:17:03.321164,2025-06-15 16:17:03.321164
e1fd1b2f-ab39-43b2-aa85-922bf2d27531,michelle55@example.net,6feb41f2576c616cf846b6b023292e58851113dd8275be8dadfda80a06656af4,Spain,lessee,none,314000,399000,False,2025-09-03 06:56:34.749275,2025-09-03 06:56:34.749275
86598075-d894-4d38-8794-7dc8f42806fd,kmullins@example.net,211936d3bbf01d93f33d00c40fa5443b914febf0cb6de1328a5bf4976acedc72,Spain,lessee,intermediate,97000,109000,False,2025-06-19 12:14:16.115504,2025-06-19 12:14:16.115504
0aa122b0-d4f2-4098-ba8a-813e499607be,jerrybryant@example.net,df0e4231591199d4fa8dcbd47a688e69da2989ed0c5565c191b35daa504430fd,France,lessee,intermediate,142000,200000,True,2025-09-18 23:47:42.448947,2025-09-18 23:47:42.448947
7585e632-d302-403d-bdd0-f9965d85b480,watsonerika@example.net,b5e84290b68d314c63f47a0db9df46079eb7ace66888d535ef57d703df475e7f,Indonesia,lessee,none,89000,124000,True,2025-06-24 11:07:50.092123,2025-06-24 11:07:50.092123
9d793581-46ec-4ab5-8147-07c5055ae020,jose52@example.com,202cddc07b0e93310a337c558f5048b9f8a48e8be215b01a0f1f321d5f3313ab,Greece,lessee,intermediate,160000,180000,False,2025-09-13 03:11:20.542219,2025-09-13 03:11:20.542219
b4b31f4e-7cdc-4fd0-bca9-daea12b95677,gallaghersusan@example.com,139fd9fa8de152b1fec5a041b3f686a04c68f3eeb20179d5cc52f1f789f6f6af,Australia,lessee,none,328000,415000,False,2025-01-10 15:00:02.712254,2025-01-10 15:00:02.712254
b9e6c54b-bf18-4f82-8a61-fd9647370e37,gonzalezjoshua@example.org,e73c9b3c1dfdc64df29d790ae469402962660694064ef7acabc27e0cb93b08df,UAE,lessee,pro,32000,42000,True,2025-09-21 22:32:38.274698,2025-09-21 22:32:38.274698
d77743e2-a4f8-4cb1-b359-6d8ba54b6034,dianamiller@example.org,246b6f8259f6324061d49148777f6d90da5d681c9f7d872198c34d8fca2d4fe7,Greece,lessee,intermediate,159000,179000,True,2025-07-26 16:21:22.746810,2025-07-26 16:21:22.746810
279b12dc-7eaf-4ba8-b347-82d300912cf2,zmiller@example.org,5ad13a0dd708f44fa871601c52e431c5b169695474aaaf79a96a6587bda26de7,Italy,lessee,intermediate,55000,74000,False,2025-04-18 01:04:07.375715,2025-04-18 01:04:07.375715
6aeef5ca-1162-4c23-ad7a-3b8f9d14d182,bfuentes@example.net,439ec1123eabe3918939177a70878fc3b92bc12ea9e3d4b11087db503580ba02,Italy,lessee,intermediate,215000,235000,True,2025-07-06 01:59:38.223248,2025-07-06 01:59:38.223248
34d9b1fb-194f-44db-8cd1-fb655cbaa02d,barrycaldwell@example.org,895474d8b14e20938099bcd5fe2e9004434f55a3a7e18484e513630200010c0f,Norway,lessee,pro,297000,313000,False,2025-03-18 08:37:22.834233,2025-03-18 08:37:22.834233
c0f2cbc9-0753-4439-b8fd-fb3d31a0cdce,thomasrush@example.net,8d950650c0f1084de12d13af69e49e7652672b2f8598c64bb4ce219c6fcc6236,Indonesia,lessee,intermediate,295000,412000,True,2025-09-14 12:24:12.560145,2025-09-14 12:24:12.560145
a2bfcd94-9ea0-439b-abf7-284128037b11,zrandolph@example.org,6de40e4cdcb8c954a65bba8d5e566068a68badd339292dc349670340dcceb07e,UAE,lessee,intermediate,123000,182000,True,2025-10-13 03:59:26.701375,2025-10-13 03:59:26.701375
4c52a51e-ab55-4fe8-a03f-cd0979b1a945,kathleenmartin@example.net,ee9642bf94b8728d3d3e8a388fc1cad324c33dbaadd16ae0f3cd0d76fe75080d,USA,lessee,none,346000,469000,False,2025-02-18 12:40:47.400214,2025-02-18 12:40:47.400214
0e3381a4-3c81-4a5e-bec4-59cc577d37f3,barbara38@example.net,b41bcd98e02995db7754a3fec28f7259f03f80e90d4fae24d91a0cf07fa6752f,UAE,lessee,pro,222000,247000,False,2025-05-15 15:10:16.195197,2025-05-15 15:10:16.195197
a4e74ab0-3de9-4f70-8b5d-5d43dbf99ab1,josephmiranda@example.org,e1cfdd63bab2da0202f1120cfdd8e1d1a9566d50e5d58b4dc68b334261b1a553,Norway,lessee,none,152000,181000,True,2025-05-16 23:38:06.316971,2025-05-16 23:38:06.316971
b2df58e0-00cf-40a6-9152-7b4f56f549a8,lsalazar@example.com,b0f8c30eb6d8edf91be17456e2a0c81ca1bbeb9a290522c6522a9d0c266f394b,UAE,lessee,intermediate,332000,404000,False,2025-04-29 19:38:24.795423,2025-04-29 19:38:24.795423
4f461890-4dd0-46b2-954e-bc774ae4eb6f,stacypitts@example.org,7549901d419129fb2f769241f477cae154a571d4b34944d9475857f96df49260,Italy,lessee,pro,338000,394000,True,2025-08-28 13:14:39.861796,2025-08-28 13:14:39.861796
f104a2f4-e5cd-4d0d-8677-fc69d05d3e42,charlessims@example.com,7133852eb12a8ca4964446cb73d5301a2447d880156c1c28abd18df5da1d70cc,Indonesia,lessee,pro,39000,42000,False,2025-01-20 08:52:56.621038,2025-01-20 08:52:56.621038
52ea0581-6ec5-48cb-9b3a-251aff6af7c8,sandracook@example.org,14d7628b035ffadd91a031bf83c37dd2dc9a05670bce7c8235fe9a2f418baa0e,France,lessee,pro,95000,106000,False,2025-01-28 19:53:50.868456,2025-01-28 19:53:50.868456
c69b2d6d-7f11-4c71-a141-cd14b92050c1,ddavis@example.com,4334c1795660acad9a48d34d3b35b38c689de1a1c7dd15cd8b22e67d955de753,USA,lessee,beginner,57000,57000,True,2025-04-21 15:29:24.263190,2025-04-21 15:29:24.263190
53875efe-9535-4fcd-878f-0b7fb0cd4868,dennis69@example.com,8c5d2b704e4379220d13259553eb3b2bbdbf7ff1e1757ffe5ad9e42c63645821,UAE,lessee,pro,90000,123000,True,2025-04-18 19:28:27.146161,2025-04-18 19:28:27.146161
a74f6cd0-4889-4923-bc20-56f5ffb992f2,gonzalesmary@example.com,ab185a6f05fd7d4ced5811036257cfaa61d06e0990cac6514e3ab13ce0906c7c,Indonesia,lessee,beginner,149000,188000,True,2025-09-25 23:26:33.790870,2025-09-25 23:26:33.790870
edda9b48-6638-4682-b1bc-fca5b2d16c9d,stefanie57@example.org,b6702d7a4682aef0dcb363debb91d3e32bb7fd7a91e0495d6ae9fcd6c5f8b88b,Spain,lessee,pro,31000,38000,False,2025-06-17 10:16:10.219546,2025-06-17 10:16:10.219546
e8244321-0a84-47dd-87ce-89837bf8767a,courtney11@example.org,27145073d8fbe4b1ab27d3834df90d48aa0796bb4048f910c7d28f6c8ebe76d3,Indonesia,lessee,beginner,319000,383000,True,2025-03-15 10:10:17.758551,2025-03-15 10:10:17.758551
22f09130-6b91-419b-8edd-2fe6433e89ff,mjones@example.net,6d23f2bdea49dafa29c56ad41696cb69dd9591123ce38fcfa98ac1b99f1fa8ec,Australia,lessee,beginner,70000,74000,True,2025-04-22 12:43:18.113880,2025-04-22 12:43:18.113880
2df29e6f-9741-4154-bf06-71ef44126690,bfigueroa@example.org,03bcc461be6852690bf7f847f5f9be79835076a6b5f4513f1374ed52e8634ddd,Indonesia,lessee,none,169000,205000,True,2025-08-12 16:12:20.747873,2025-08-12 16:12:20.747873
731b8204-e276-4bd6-afd5-ace7f9f9089c,jhancock@example.com,d735207bae37458a61582f6c5fe25abfd71fb3190b5c3ab81f8e18d0ff9efac7,Australia,lessee,none,335000,458000,True,2025-03-12 03:18:34.472281,2025-03-12 03:18:34.472281
0d6105a8-acf0-4ea0-adcb-ccb2813e5ec4,craigmichael@example.org,76219849aa541d455142aa957ae71c0d4c4ca636a0867b137984590622f79f15,USA,lessee,beginner,146000,147000,True,2025-07-08 13:56:24.320711,2025-07-08 13:56:24.320711
97bc696c-21a7-4760-9cf3-eb42c7748738,zclark@example.org,e68ad10e070fc297c113762161e1e93ee733b7f32e066fa656bbf0adb419364d,UAE,lessee,pro,152000,199000,True,2025-07-05 05:14:33.388950,2025-07-05 05:14:33.388950
5cc7bea4-3699-4598-a64f-6eca92ffcd62,timothystephens@example.org,2d7fe65fd821283577a9bfc3f3d84fc6f843e199f19f4d803292f2c686951e86,France,lessee,pro,75000,106000,True,2025-04-03 17:41:09.315411,2025-04-03 17:41:09.315411
31ce5ef7-4ae3-4fe6-8185-a95f5fb6f82d,fbrown@example.org,22fec11c441dbb502fb6ddd7ddad46977d1d5c2f5d70e3084ea5e9dca07d0b1f,UAE,lessee,none,164000,183000,False,2025-04-03 19:25:07.315595,2025-04-03 19:25:07.315595
7ed0204b-4819-4a07-b45e-bf7f158195f0,asalazar@example.org,a7690d8ed629e2299642851862d4738363a1407bd276b4db55e11b6a9c0f7883,Spain,lessee,intermediate,156000,231000,True,2025-09-22 16:55:59.725589,2025-09-22 16:55:59.725589
706d6d16-c8fc-4cbc-9f59-f5c8cb968fb5,jimenezdaniel@example.org,7e84f62b4e9310c3bf0ccdb444f451aaadfc9aa8a9cf6a93106834bb5d9854f1,France,lessee,pro,254000,281000,False,2025-10-13 05:03:10.765356,2025-10-13 05:03:10.765356
981b009a-633d-4060-887b-1b608de8ce97,cheryl88@example.com,00d1c5b169c18c005cab70745aadd6e64cb5ed7a98f0135b2ab9ee7092992b65,France,lessee,pro,49000,54000,True,2025-04-04 09:42:13.555322,2025-04-04 09:42:13.555322
9801ecbf-cd12-4d0b-bcfc-66160d64c2e4,kdavis@example.com,dc4ba4023beb26ffcfdfc25933906694a7c81cc05f60ad13d03094a51acbb56b,Italy,lessee,beginner,150000,203000,True,2025-07-15 13:39:51.991018,2025-07-15 13:39:51.991018
14955a9f-83d1-4a80-82f4-35ce3b6aa6ac,stevencalderon@example.org,45e97d6be0d3598d1b44899cc4aa795f5a1dc7ff43d5dec0923ad606258d3a7f,France,lessee,none,348000,397000,False,2025-01-26 04:23:30.213114,2025-01-26 04:23:30.213114
355165a3-1f07-413d-86a4-ad020ef4d68e,westbrian@example.net,06d9f2612d98127b7f0d2d201f34bf730276b8a88dc7ac08719d3dd911b8ca47,Norway,lessee,beginner,107000,144000,True,2025-08-21 21:33:03.652041,2025-08-21 21:33:03.652041
dc03234d-69c6-4616-a886-5a2774162f41,georgeashley@example.org,892a12091b4fa7866ff45283ffb988f1fe073c7d25e996b8dcadf7c1836b6e27,France,lessee,intermediate,42000,61000,False,2025-03-18 07:01:32.813238,2025-03-18 07:01:32.813238
aa408b5f-c9df-40f7-ab02-227249d1d3f7,jenniferritter@example.org,acf81dddfdf6598e56122ebabb00258cb2ea53c1b17e8146f0432faa92930cdd,Australia,lessee,beginner,184000,240000,True,2025-02-09 06:04:48.825825,2025-02-09 06:04:48.825825
b49f6b75-58be-40d2-b5f1-2ccba97d91b7,sharonmurphy@example.com,0ce81c852c3f47ec77710261e8d4a2272be4610a3732e1dce57e3a98b8d99476,Greece,lessee,pro,80000,111000,False,2025-09-21 23:35:39.326901,2025-09-21 23:35:39.326901
45fe04e9-bc9d-4c20-961b-c621d7a7d413,lacey28@example.org,5349a20da2ce85f64e2a2a6e3a9e8dc573e159d7c15ae654443a475bddb9c0bd,Greece,lessee,intermediate,178000,234000,True,2025-05-03 09:51:09.744774,2025-05-03 09:51:09.744774
c7d29a83-6f69-45d3-99c6-e5c8222c262d,bethperez@example.org,1bc3a2fbccea906ebed9205b32769e935f6890423ec123b83783e0d176c10110,Indonesia,lessee,beginner,80000,115000,True,2025-02-10 16:28:10.051153,2025-02-10 16:28:10.051153
a79bdfad-af38-4073-a3ca-5985f1b65b21,ttaylor@example.com,37def95abb27e9bb63c816010f450b280585e12871de6ea3303b6e6ba930ff58,France,lessee,intermediate,57000,58000,True,2025-08-28 22:45:39.444308,2025-08-28 22:45:39.444308
6069832d-83de-4a34-9d74-8e5b845ef80d,kevin29@example.com,2d8eb871ce9862e293190dd4a5db2e4896266a7ae0ef3c12083f788291c136d5,Greece,lessee,intermediate,86000,98000,False,2025-09-28 20:00:45.396752,2025-09-28 20:00:45.396752
9e07f3ea-620d-4a72-ae56-54b0a78f3b60,orodriguez@example.com,eb7854ceb6390c4f42bce46759b6d9815ba1d818baea7e72fb8bd5d262c9209b,Greece,lessee,pro,53000,72000,True,2025-03-03 23:16:48.178077,2025-03-03 23:16:48.178077
a1233c95-e7b9-4026-a5c6-d05f7ce2521c,kristin98@example.com,089ba9e7506dc7c0b908dcc994335a47da427e3b9ab462d67972fbbe5e379f9c,Greece,lessee,beginner,308000,315000,True,2025-10-25 05:16:25.210468,2025-10-25 05:16:25.210468
